transaction_id,compte_id,date_id,montant,type_transaction
51824,1965,2146,870.39,paiement
22368,3645,3497,-2465.66,paiement
34776,2421,1852,-2869.98,dépôt
69493,1335,3572,6454.87,dépôt
30983,3573,2797,1509.87,dépôt
66201,1036,392,5853.75,paiement
70639,3696,575,-1969.93,dépôt
77663,1891,3213,-4438.56,dépôt
88043,3504,900,1485.01,prélèvement
75554,3617,2229,5502.92,paiement
41363,983,822,5072.98,virement
65810,3753,374,6005.6,virement
54737,2877,3165,-3087.5,retrait
82142,2747,3801,-1381.46,prélèvement
46740,1800,3578,-56.23,paiement
13724,1960,1982,3769.0,virement
17102,1947,3263,-1933.55,virement
14615,2473,2324,6627.54,dépôt
40890,1342,2195,-1121.13,virement
41782,3819,725,-3206.1,virement
90458,351,3493,2773.92,retrait
84250,3700,2144,8086.95,dépôt
72872,496,1480,8207.38,virement
14326,1885,976,-929.17,dépôt
34507,956,3275,4316.39,dépôt
63121,34,3743,3429.62,paiement
53668,351,56,6932.3,retrait
99170,1977,1102,1763.95,prélèvement
16824,739,2153,6264.18,virement
22849,3688,1531,-2976.21,dépôt
66636,413,1497,4740.65,virement
12962,2541,873,-1825.12,prélèvement
34586,1051,1290,8574.26,prélèvement
71870,3531,1667,8492.25,dépôt
19762,273,2550,2806.91,virement
65263,2822,3718,2128.08,prélèvement
51822,3731,2317,5207.68,virement
74514,2406,679,-4676.48,dépôt
65890,7,784,8180.87,prélèvement
40517,2435,2799,9717.88,prélèvement
51287,3456,3951,-3713.82,virement
25273,3292,2005,-879.94,virement
26538,1248,2581,6509.25,dépôt
28618,3650,1347,-4102.79,virement
95790,2991,2364,-1147.01,prélèvement
73403,3055,2943,6050.76,paiement
97477,2934,3289,5128.34,prélèvement
13602,3724,2467,-2598.89,prélèvement
94943,3215,3790,9349.27,paiement
92524,1481,2443,4145.9,prélèvement
71588,80,2323,-1024.79,prélèvement
31491,1093,3178,4269.56,virement
54563,661,326,-4934.55,prélèvement
67283,2646,477,-1360.77,virement
84529,1910,3892,7746.98,paiement
36191,1840,2163,2256.64,paiement
26571,1590,1852,8198.16,prélèvement
93889,339,281,8675.19,virement
77534,660,2702,5659.01,virement
45573,1213,270,6051.38,paiement
36246,3305,3505,6036.54,retrait
88050,2886,3538,-1054.34,virement
13438,456,3448,2744.58,retrait
68859,3953,1186,8396.92,virement
57613,871,1059,3368.57,virement
90743,3659,3231,5763.39,prélèvement
70564,546,1801,-1377.89,paiement
74801,1011,843,3620.2,virement
51673,343,2480,-3835.46,prélèvement
56154,1763,1615,5300.03,paiement
94284,195,715,-3546.29,retrait
23970,1419,3571,-4922.05,dépôt
92741,944,1238,3500.81,retrait
59267,1523,2666,1745.07,virement
70207,2676,1677,281.64,dépôt
19392,3624,3635,9050.77,paiement
75796,2744,114,6505.89,paiement
82126,1146,1633,6321.02,virement
95881,3084,892,3992.23,prélèvement
83245,2107,2349,8518.52,prélèvement
91360,594,3289,-2804.22,dépôt
11734,3269,2758,1600.82,retrait
83798,2413,2495,-972.15,prélèvement
95977,2437,3620,6281.37,paiement
92760,1299,3801,8754.52,retrait
79974,62,1402,8253.3,virement
55220,2270,3278,-4300.9,dépôt
28976,1769,3561,-3487.08,dépôt
35305,3025,1320,4711.19,paiement
97046,2212,2131,405.2,retrait
83824,3304,235,8256.61,virement
96114,469,3179,-4011.3,retrait
86918,1259,3311,-4732.14,retrait
49607,795,2902,-1773.61,dépôt
29620,106,2600,8924.15,retrait
57075,3637,2456,-1231.69,dépôt
26157,1681,516,374.05,virement
21103,2011,68,6860.34,retrait
89507,1809,3385,-1145.96,paiement
13810,3248,650,392.21,virement
18915,590,1860,-3919.73,virement
45271,1110,333,-2975.52,retrait
58370,3165,2137,-3491.24,retrait
95993,2773,1279,755.45,retrait
67321,2894,3122,-3359.03,dépôt
53382,2658,796,8175.78,paiement
41102,2387,1011,7764.45,paiement
53047,1755,191,8553.01,virement
92492,2415,3628,-833.93,prélèvement
84028,1435,1053,-103.44,paiement
69776,3632,3489,9145.31,prélèvement
26331,946,3462,8839.91,virement
29249,632,58,3007.95,prélèvement
62722,1167,2380,-174.27,virement
47319,3533,2709,-3661.58,retrait
70943,2133,1637,7774.79,prélèvement
69359,1340,2969,465.32,paiement
12493,3453,2587,5294.99,retrait
45941,2203,81,-2175.35,prélèvement
33055,1505,3829,769.32,prélèvement
41898,3218,130,-1719.44,virement
19316,1844,2350,542.53,paiement
24532,1814,1495,8470.85,retrait
17760,2939,2970,1000.8,virement
75404,2050,3251,4565.04,paiement
83652,1871,3282,2248.05,paiement
77234,2570,3954,3326.55,paiement
99882,509,1962,-4371.18,retrait
98208,1266,1089,868.5,prélèvement
19790,32,2790,5849.49,paiement
90303,1917,880,2691.96,retrait
71789,3056,278,-2416.97,prélèvement
75967,2105,11,6845.13,retrait
42141,721,397,5649.32,virement
31153,1055,569,1014.59,dépôt
15107,1592,3599,9519.39,dépôt
50478,2228,2496,9897.75,virement
82308,2731,1366,3358.44,paiement
65665,1440,2700,5957.62,retrait
48899,860,2277,6054.03,prélèvement
46288,1487,3435,4674.09,prélèvement
64544,1488,1013,-3399.46,prélèvement
70102,22,978,-2309.39,virement
67655,2051,2086,9883.84,virement
59301,2576,2643,-3034.68,virement
11940,1323,2328,-4843.03,retrait
64620,2344,2645,-1750.2,paiement
45161,2319,1826,-2636.4,virement
41433,1658,1385,7393.62,dépôt
87412,1895,1895,8546.21,paiement
26194,431,2173,6513.05,dépôt
31298,3167,844,1761.04,paiement
97793,1970,2035,2046.71,virement
20545,2839,2577,-2703.76,dépôt
29189,1471,1656,709.06,paiement
91415,3550,3882,1661.45,paiement
67474,1296,1899,-1365.18,virement
45663,157,531,9395.52,retrait
61781,1406,2580,3452.67,dépôt
43542,3404,3002,-3943.81,prélèvement
30538,3764,2548,501.35,dépôt
10449,2036,1819,1603.19,prélèvement
87000,2206,2887,-3314.33,virement
70565,1748,1003,8511.03,dépôt
93858,1447,1782,7542.48,retrait
71659,2700,214,7264.69,prélèvement
77387,18,3305,5877.07,retrait
36679,2122,2336,7614.71,virement
80070,82,1140,-1187.83,paiement
41700,2914,1523,-1625.12,paiement
91321,620,21,1754.13,retrait
71287,617,1203,7858.64,virement
85889,3418,2680,5389.63,prélèvement
14016,246,3071,-1174.73,retrait
94161,1905,824,-4264.36,dépôt
46599,2248,736,8898.36,virement
59298,2648,3396,6107.15,paiement
83705,3466,2506,-3330.98,virement
98269,2379,1258,8874.84,paiement
72673,970,1233,6747.84,retrait
46044,1354,2080,9431.02,prélèvement
85063,2107,1757,6575.79,virement
89765,716,2604,106.07,dépôt
57842,1106,3826,7879.96,retrait
96024,1242,166,-2925.73,virement
36328,2042,276,4579.68,virement
42887,2357,3097,-3698.52,dépôt
77816,2720,1011,7805.47,prélèvement
51817,878,486,5029.59,virement
56494,1019,3502,-4100.68,dépôt
72880,3144,3999,3544.13,dépôt
58328,3313,1127,7041.08,dépôt
81470,791,1415,6747.18,retrait
24161,200,1538,-1035.46,retrait
43390,268,290,-2455.37,dépôt
79432,284,1371,3462.33,prélèvement
27207,1551,1610,3154.67,retrait
17796,3582,3408,-4993.23,prélèvement
77221,2580,3347,8590.69,dépôt
83968,1682,682,2468.7,dépôt
10770,3776,257,-2212.03,retrait
90555,420,1114,9827.2,paiement
57349,2085,4011,4841.14,paiement
72244,773,3163,-1135.84,retrait
12026,866,2614,1249.92,prélèvement
61953,945,1786,8827.75,virement
46224,1931,2049,5402.69,retrait
30263,131,272,3011.55,dépôt
37086,1104,3444,8988.53,prélèvement
53693,1288,3023,-4434.36,prélèvement
68707,2734,455,3892.74,virement
16710,1440,2007,1616.14,dépôt
31009,259,2578,4319.95,virement
42148,1754,3352,5145.99,retrait
94493,2763,715,1306.04,prélèvement
90433,514,259,6342.94,paiement
79737,3955,1915,3389.46,prélèvement
60842,1849,3021,3651.27,dépôt
13974,2788,2821,-1530.84,paiement
78457,1820,2964,-1170.45,retrait
36252,1145,1041,5709.48,prélèvement
67447,3467,1989,8244.7,prélèvement
55040,519,3532,1408.17,retrait
60921,3011,3318,4004.84,paiement
10110,736,632,-1433.35,virement
68659,2146,3991,754.66,virement
20770,3530,3681,3987.35,paiement
95880,3548,1309,8512.94,retrait
32658,3879,1353,-2618.07,retrait
29028,3716,532,-2994.69,prélèvement
78902,1113,3435,-4479.73,paiement
88807,3499,3302,9316.69,retrait
51291,952,3664,835.02,retrait
99664,3867,2738,1447.22,paiement
62833,1028,1243,1476.49,dépôt
70687,758,1393,899.23,virement
19225,3869,22,-4717.85,retrait
55359,2141,1151,4678.09,paiement
35735,1706,742,613.68,virement
12863,1635,3640,-607.31,retrait
18754,710,477,-811.94,retrait
76615,2480,1131,6826.1,dépôt
10402,3429,2086,7940.79,prélèvement
89689,1383,882,-922.01,prélèvement
71164,3468,2201,-4480.37,virement
51997,405,976,5500.1,retrait
12016,785,3976,5687.54,prélèvement
31444,2696,673,1709.3,dépôt
61703,3892,2762,7867.79,prélèvement
86836,2987,3180,6126.59,prélèvement
43933,2260,2322,6722.6,retrait
62166,976,3674,6008.83,dépôt
58877,3067,2241,5295.76,virement
20259,2917,2970,9517.84,retrait
41245,1127,254,956.66,retrait
37454,3901,264,5154.72,virement
90258,3501,2431,-1508.2,paiement
45902,3320,3908,4413.39,prélèvement
21416,2339,2651,-1176.14,prélèvement
32124,1248,3754,1675.72,paiement
33115,3010,2458,1542.99,dépôt
59737,2184,133,418.15,dépôt
12347,3443,1031,3146.49,prélèvement
55718,1112,3303,3857.81,prélèvement
61617,698,788,2903.45,paiement
15880,1373,60,900.04,dépôt
45585,3157,778,-1390.78,retrait
20344,1108,3419,2217.06,prélèvement
45794,3376,2069,-3539.49,paiement
54490,2336,4004,-2521.21,paiement
24700,3897,3069,-297.49,paiement
91800,959,1532,4353.92,dépôt
46264,1719,1786,1433.48,prélèvement
44235,2852,2796,-776.35,retrait
33354,2813,2002,9302.61,paiement
14406,2047,521,1773.37,virement
70970,3376,1608,9398.29,paiement
31291,2205,149,-3067.29,paiement
37191,63,1097,9442.18,retrait
10895,244,1504,4323.19,dépôt
99597,1561,1031,8817.06,retrait
99498,2816,2498,4172.62,paiement
88131,2132,1101,-3713.21,dépôt
39000,407,2399,-2074.99,virement
66601,67,287,-3268.97,prélèvement
41912,3108,683,9317.27,paiement
16487,974,3261,7259.95,prélèvement
82099,1762,1368,-4695.33,prélèvement
61645,3083,260,3593.64,prélèvement
18801,3284,1667,-3744.88,retrait
62615,2136,2878,-4645.25,prélèvement
71980,2278,1538,591.75,paiement
89527,1481,1288,-4176.14,dépôt
79331,77,3230,161.62,virement
45728,1076,3282,-2182.7,virement
29702,1182,2765,5629.52,dépôt
68013,2505,2643,5594.3,paiement
64785,596,779,4211.83,paiement
98123,1004,969,-3958.82,virement
41291,3156,1143,3171.16,retrait
49459,2538,561,-4912.52,dépôt
96729,2640,2667,5563.97,prélèvement
68058,447,3013,2624.01,virement
57304,958,1458,820.29,prélèvement
82729,456,345,7765.55,dépôt
28421,2338,1041,2192.81,dépôt
64854,1313,3230,-2502.58,retrait
71572,1633,2439,5354.92,paiement
89076,1658,2901,5727.34,dépôt
48373,2029,1510,2152.0,prélèvement
29725,912,1727,4432.22,dépôt
59684,2615,411,8949.48,retrait
44993,1857,1505,4924.32,paiement
71364,413,3527,-4828.59,paiement
50616,2143,1312,7916.67,prélèvement
97654,1468,1810,7860.41,retrait
65313,1148,2385,4739.13,paiement
24603,2103,1068,-2323.09,prélèvement
64525,2564,406,-529.33,dépôt
61694,3351,2265,2850.71,dépôt
86133,2522,1224,-4981.73,dépôt
82507,385,2303,-3461.1,retrait
73820,2048,2907,-2120.41,prélèvement
77007,1471,730,6472.52,paiement
44998,3637,2197,-85.81,dépôt
45081,2080,1111,4171.1,virement
22117,3264,196,9003.65,dépôt
97632,2770,1577,-2326.58,dépôt
10305,493,1267,3866.58,retrait
28149,1540,1806,8145.62,dépôt
93216,1781,2281,1096.19,retrait
87994,427,3610,-3928.29,dépôt
23419,2972,2609,-3456.44,paiement
97559,3032,3789,2984.61,paiement
19204,2661,1631,-4187.48,retrait
85851,3736,2063,8205.76,prélèvement
24853,2383,1917,9207.0,prélèvement
63495,36,2703,3867.33,prélèvement
10627,952,457,-4822.88,retrait
42172,3170,3664,-766.74,dépôt
19311,3768,870,3105.29,prélèvement
61908,3795,2232,7660.66,retrait
82536,3227,488,-3124.97,dépôt
76534,341,3192,9938.14,paiement
87413,3133,2861,3054.19,dépôt
56456,1822,1046,7021.95,virement
87944,2051,1423,333.42,dépôt
44904,576,2947,-3073.33,paiement
62663,3907,3550,3670.29,prélèvement
73677,2867,3295,2523.67,paiement
22683,1930,3889,-772.77,dépôt
91089,2838,1539,-4799.25,prélèvement
54037,3848,1538,2461.79,virement
82574,300,1120,6429.85,prélèvement
65937,907,2293,1707.04,dépôt
57951,167,709,8251.17,retrait
72495,2868,2777,-4029.29,paiement
92510,382,3277,-3718.19,retrait
52981,3254,3799,7335.77,paiement
93204,3946,2878,5549.02,paiement
54391,2256,2371,3748.27,retrait
47910,2173,624,-2603.09,dépôt
71316,3797,1092,3998.77,virement
72446,1308,1301,4353.64,retrait
54836,2174,3363,832.92,dépôt
40598,1283,520,-1340.42,paiement
24797,2466,2998,7588.99,dépôt
14187,569,861,-2109.79,virement
39204,1980,1449,7784.09,paiement
97596,1864,938,-861.73,dépôt
19981,3886,761,1320.89,retrait
68171,562,2732,9429.13,dépôt
30219,1600,899,-806.79,retrait
28008,3368,107,-109.63,prélèvement
64335,2322,1956,-680.31,retrait
87975,2309,2972,7113.28,paiement
98948,3749,1812,5704.06,retrait
70059,2455,1608,-2931.04,retrait
97857,2703,3463,-443.82,prélèvement
88221,2676,3776,7766.31,retrait
58181,1590,3502,-4729.38,dépôt
96977,2152,1477,7141.65,retrait
92629,2742,2259,9296.4,virement
87601,650,29,-2447.65,virement
54348,1546,1280,-1777.37,retrait
75873,462,3080,-1790.48,retrait
50242,3777,543,4283.75,dépôt
57451,1592,2744,-4815.52,dépôt
52751,553,2912,-2325.48,virement
14262,1523,1502,-659.27,prélèvement
26332,3165,3600,-4755.13,prélèvement
51303,1638,2563,9730.58,prélèvement
61906,143,3308,602.49,prélèvement
44834,943,769,4554.14,virement
64356,3112,1841,3616.34,virement
68188,3721,759,2571.88,retrait
99048,1487,3520,-2002.96,paiement
40273,1604,312,3957.16,paiement
96984,741,2461,3909.45,prélèvement
75988,1038,9,4509.65,prélèvement
75087,313,2561,7444.11,paiement
24473,271,3605,-173.81,prélèvement
41651,1839,3897,9139.84,dépôt
11316,1584,4018,-1725.49,prélèvement
56643,164,1536,6484.89,virement
59714,2581,3316,5185.85,retrait
73832,374,1451,4052.15,dépôt
87203,2082,1971,6590.31,prélèvement
72294,1941,3101,206.06,dépôt
57640,1389,1269,-1288.48,paiement
98965,2674,697,3305.35,dépôt
13203,1227,203,7889.79,dépôt
84651,3247,43,2188.49,prélèvement
16118,298,3371,-4151.96,virement
13314,837,535,4428.93,retrait
65256,3568,1678,1006.96,prélèvement
23667,272,1205,785.97,virement
61661,1118,614,6991.05,paiement
16756,1083,3349,8754.65,dépôt
58752,1248,1455,-2115.39,prélèvement
56273,3939,2048,1220.18,paiement
84045,3698,1849,4378.94,paiement
56889,1146,1958,-2546.41,retrait
30111,1960,19,-3082.29,retrait
60682,3926,1251,-1732.65,retrait
79032,186,2591,9887.35,retrait
32357,3463,2221,-1612.61,dépôt
70715,2010,3878,310.81,prélèvement
48479,2691,3891,7157.16,virement
89655,3166,3661,7153.28,retrait
86940,1953,906,3092.91,paiement
88175,1544,1284,-2930.22,retrait
25620,3806,2442,4661.2,paiement
98888,699,979,7571.07,paiement
48743,3339,1926,-2425.77,prélèvement
98555,2695,1979,2800.75,prélèvement
41616,3257,2360,7994.71,retrait
62748,1209,1849,-2030.63,prélèvement
32918,1528,3685,9017.74,prélèvement
29149,2467,664,8525.71,virement
44651,2366,1468,-4511.81,dépôt
27985,2611,74,8172.01,retrait
38085,484,1934,85.13,prélèvement
36534,2990,551,7303.31,prélèvement
53289,3702,2897,5037.74,retrait
67597,1339,2027,-1110.3,retrait
37577,3967,917,5198.84,dépôt
40386,1280,2564,-2721.48,retrait
88405,1844,1052,1885.55,prélèvement
85796,3064,2864,8029.83,virement
27990,3415,3316,182.87,retrait
54411,3461,2686,7401.18,prélèvement
18756,2117,456,9546.51,retrait
66622,2996,2121,-4565.76,prélèvement
93829,1070,1105,-930.99,paiement
63066,3642,1815,6910.7,dépôt
28622,1095,1594,7161.33,virement
91708,3086,3426,-1595.42,retrait
66969,3942,704,9863.26,prélèvement
63870,3339,201,298.93,paiement
84578,2813,302,9113.41,retrait
54553,3823,1613,6546.19,dépôt
81011,291,2040,-4952.82,prélèvement
37671,1880,1681,1942.77,virement
70519,3981,2650,7939.26,prélèvement
33098,893,3381,-894.21,virement
67641,3583,2039,4263.83,dépôt
64647,1319,2513,2822.39,dépôt
57165,3235,166,9109.61,virement
93917,1333,1189,4215.5,virement
21487,2505,1946,-3694.62,virement
54878,3956,654,8661.94,retrait
68334,655,3080,8775.73,dépôt
91722,424,1175,6624.05,paiement
28559,1722,1494,-3275.19,paiement
17473,109,891,-925.76,virement
63243,2903,1495,-933.44,dépôt
91387,1217,1195,1284.98,dépôt
72589,3837,1786,2663.95,paiement
70424,1256,705,9153.03,prélèvement
45380,134,110,-64.22,paiement
72912,3384,1161,8176.1,dépôt
78762,1092,3779,-254.17,prélèvement
40475,3709,1902,-469.49,retrait
48010,3496,1726,-4026.76,prélèvement
35084,1743,2627,-1642.54,dépôt
85276,1373,2998,-2584.66,dépôt
44951,2943,2535,6060.51,dépôt
12616,1380,1280,3022.5,paiement
93371,71,1403,4347.68,paiement
71665,964,2734,-2151.56,prélèvement
53009,1759,721,2096.09,retrait
12446,1650,1887,-4586.55,prélèvement
98757,208,2528,-2842.86,retrait
17508,1189,1857,-2162.85,paiement
65424,247,2828,1319.37,prélèvement
67847,3938,3596,7344.19,dépôt
64588,2523,2809,-4488.73,dépôt
19586,2994,211,-1284.66,virement
15032,474,2466,-468.36,virement
91125,2424,390,-1138.9,dépôt
77704,2538,2408,7800.42,paiement
81546,641,2447,516.6,retrait
13031,3699,1928,3828.43,prélèvement
33343,319,3643,-163.66,paiement
93350,952,1152,-1550.42,dépôt
80336,698,846,7160.52,virement
69348,3701,3662,7814.29,virement
13553,3270,3992,883.08,virement
74811,928,1180,5432.66,paiement
81807,520,1326,4603.87,retrait
49398,2319,1977,567.12,retrait
11320,623,3594,-2912.2,retrait
42245,1907,2929,-3479.4,virement
61635,224,1677,2575.27,retrait
19384,3944,1211,1564.14,virement
80613,2007,3,8773.57,paiement
82875,743,3630,-4058.05,prélèvement
43059,990,781,8546.71,prélèvement
31744,2938,1557,800.08,virement
36942,3902,3884,-2212.83,dépôt
17663,1467,2788,2818.3,prélèvement
43503,3947,2199,6958.53,dépôt
24359,1126,1206,2572.35,paiement
78676,292,353,264.6,paiement
86037,1338,375,6370.82,retrait
97471,1990,3575,7263.24,virement
74746,905,3845,8512.65,virement
23231,3492,3845,8952.9,dépôt
64397,1902,1371,808.89,paiement
62033,1339,3994,225.71,dépôt
80025,184,2532,2208.62,retrait
13001,1503,2808,-600.34,dépôt
93524,856,2631,-2863.43,paiement
58230,1051,3901,9930.8,prélèvement
98762,720,1799,5962.98,dépôt
83846,2703,160,6656.11,retrait
28740,3580,1749,720.42,retrait
71268,2992,880,-2747.35,paiement
83956,1560,3518,-1967.75,paiement
83800,750,2447,4490.66,paiement
13205,3834,2064,7762.43,retrait
