account_id,client_id,account_type,opening_date
3465,2007,courant,2025-02-05
3466,2943,entreprise,2020-05-05
3467,2406,joint,2025-05-15
3468,3042,épargne,2019-07-16
3469,274,entreprise,2017-10-22
3470,521,épargne,2015-08-29
3471,945,courant,2016-03-05
3472,1412,entreprise,2022-07-16
3473,23,joint,2019-06-03
3474,1912,courant,2017-08-09
3475,313,entreprise,2018-02-15
3476,230,entreprise,2017-02-13
3477,2582,joint,2021-07-03
3478,516,courant,2020-01-09
3479,3058,joint,2015-09-17
3480,2684,entreprise,2019-11-26
3481,2230,épargne,2019-03-13
3482,1804,courant,2021-06-01
3483,968,épargne,2016-02-13
3484,1282,entreprise,2021-01-06
3485,2798,joint,2017-10-09
3486,772,joint,2021-11-25
3487,1944,entreprise,2019-03-17
3488,1114,épargne,2019-04-08
3489,793,entreprise,2020-12-26
3490,2103,épargne,2019-11-13
3491,3230,joint,2022-08-05
3492,2203,épargne,2016-09-05
3493,2345,épargne,2019-04-09
3494,1248,courant,2020-08-19
3495,2310,entreprise,2021-03-16
3496,2837,entreprise,2024-04-27
3497,2855,courant,2017-05-16
3498,1221,courant,2017-02-24
3499,1700,courant,2016-10-26
3500,2334,épargne,2021-08-13
3501,356,courant,2015-11-12
3502,1005,joint,2016-03-01
3503,182,épargne,2018-10-12
3504,770,courant,2018-04-13
3505,488,courant,2025-05-09
3506,1311,joint,2017-12-19
3507,1477,épargne,2019-07-27
3508,2555,entreprise,2016-04-20
3509,1717,épargne,2016-07-25
3510,2680,courant,2020-08-19
3511,1936,joint,2023-08-27
3512,2724,joint,2023-03-31
3513,422,courant,2016-01-21
3514,1924,entreprise,2022-07-01
3515,2416,courant,2023-05-01
3516,2969,joint,2017-12-31
3517,2500,entreprise,2019-08-08
3518,546,épargne,2022-11-01
3519,3093,courant,2024-07-02
3520,309,entreprise,2023-11-10
3521,90,épargne,2017-06-08
3522,60,épargne,2017-08-10
3523,1628,courant,2017-06-10
3524,1334,épargne,2016-04-15
3525,1136,épargne,2022-06-26
3526,1687,courant,2019-03-20
3527,860,courant,2016-11-06
3528,2812,courant,2024-09-25
3529,1787,courant,2020-09-29
3530,168,joint,2019-05-12
3531,2074,courant,2016-03-26
3532,2004,épargne,2021-12-26
3533,1499,joint,2020-06-28
3534,2490,joint,2021-03-02
3535,680,courant,2018-08-04
3536,2314,courant,2022-01-04
3537,300,épargne,2022-10-18
3538,1266,épargne,2024-05-29
3539,661,courant,2021-03-28
3540,2815,courant,2016-12-20
3541,2114,joint,2019-12-15
3542,2219,courant,2022-02-20
3543,2901,entreprise,2024-12-14
3544,3015,épargne,2023-08-27
3545,1310,entreprise,2023-09-26
3546,633,entreprise,2024-11-17
3547,2972,courant,2017-06-24
3548,1592,épargne,2020-11-14
3549,1134,entreprise,2021-03-09
3550,36,joint,2023-10-17
3551,2142,courant,2022-05-08
3552,1862,joint,2023-11-25
3553,3121,entreprise,2018-10-01
3554,2172,courant,2018-05-10
3555,3237,courant,2025-04-04
3556,531,entreprise,2017-06-12
3557,2130,épargne,2017-02-07
3558,2444,entreprise,2024-11-05
3559,23,courant,2022-09-14
3560,1525,courant,2015-08-11
3561,1167,courant,2019-02-07
3562,2313,entreprise,2021-12-23
3563,1520,entreprise,2024-02-10
3564,66,joint,2021-10-17
3565,2259,courant,2015-09-23
3566,2742,épargne,2024-11-28
3567,2825,joint,2018-08-02
3568,2179,joint,2016-07-08
3569,156,entreprise,2023-04-03
3570,3211,joint,2022-07-11
3571,1446,entreprise,2020-04-03
3572,1335,courant,2024-03-01
3573,1189,joint,2022-01-27
3574,126,entreprise,2017-05-30
3575,1184,courant,2023-03-02
3576,1521,joint,2021-11-05
3577,2706,courant,2015-11-16
3578,1459,courant,2022-12-31
3579,877,entreprise,2018-10-04
3580,1466,entreprise,2022-08-15
3581,1466,entreprise,2016-10-16
3582,2284,courant,2019-01-08
3583,1619,épargne,2024-09-24
3584,1747,entreprise,2016-08-22
3585,125,joint,2015-08-28
3586,2252,courant,2019-02-16
3587,2538,courant,2024-02-28
3588,3067,entreprise,2024-11-29
3589,1289,courant,2019-09-30
3590,2881,épargne,2021-07-29
3591,996,épargne,2015-10-13
3592,2776,joint,2025-03-03
3593,1126,joint,2020-08-31
3594,3069,courant,2019-06-30
3595,1023,épargne,2021-02-08
3596,2161,épargne,2021-12-08
3597,3082,épargne,2016-05-16
3598,909,épargne,2018-10-13
3599,3115,épargne,2023-12-04
3600,1835,entreprise,2020-03-12
3601,815,épargne,2017-06-06
3602,832,entreprise,2024-06-05
3603,2756,joint,2022-01-03
3604,1242,épargne,2018-10-01
3605,2919,courant,2024-03-18
3606,1563,épargne,2021-01-21
3607,83,épargne,2023-02-21
3608,735,joint,2015-09-26
3609,1966,épargne,2018-04-26
3610,348,courant,2017-01-04
3611,1354,entreprise,2023-08-12
3612,2957,joint,2020-08-23
3613,3245,épargne,2021-01-05
3614,194,entreprise,2020-08-02
3615,1738,épargne,2024-06-01
3616,271,épargne,2021-01-05
3617,2743,entreprise,2020-11-25
3618,3092,épargne,2020-08-24
3619,30,entreprise,2025-01-30
3620,2102,courant,2019-05-12
3621,1636,épargne,2019-11-19
3622,1101,épargne,2023-03-19
3623,706,entreprise,2018-05-16
3624,3097,entreprise,2024-08-07
3625,242,courant,2021-06-22
3626,2615,épargne,2023-10-21
3627,647,courant,2021-04-03
3628,1701,entreprise,2022-07-22
3629,370,épargne,2022-01-27
3630,859,joint,2020-07-16
3631,2459,joint,2021-05-25
3632,1479,entreprise,2021-09-04
3633,909,courant,2016-02-21
3634,37,courant,2023-10-25
3635,632,courant,2024-04-25
3636,20,courant,2020-04-11
3637,607,courant,2017-03-29
3638,2543,joint,2019-08-29
3639,848,joint,2021-06-03
3640,31,entreprise,2020-02-05
3641,1645,joint,2017-10-15
3642,177,joint,2024-05-29
3643,3178,courant,2025-02-19
3644,355,joint,2021-08-27
3645,2116,entreprise,2020-12-23
3646,1421,courant,2015-08-12
3647,1193,joint,2017-02-03
3648,2707,entreprise,2019-07-08
3649,2845,courant,2025-03-04
3650,673,épargne,2024-06-22
3651,1655,joint,2018-12-14
3652,87,épargne,2017-09-01
3653,128,joint,2018-07-24
3654,2667,courant,2016-04-10
3655,1043,joint,2022-04-05
3656,2685,joint,2018-05-06
3657,1018,épargne,2020-01-27
3658,1045,courant,2018-05-26
3659,602,courant,2017-03-18
3660,1070,entreprise,2019-08-30
3661,518,entreprise,2022-04-28
3662,399,épargne,2017-12-12
3663,2709,joint,2020-12-19
3664,3215,joint,2021-06-23
3665,897,joint,2025-04-25
3666,1634,entreprise,2019-11-10
3667,2636,courant,2016-05-23
3668,2916,épargne,2020-05-21
3669,289,joint,2017-12-13
3670,1857,épargne,2024-10-25
3671,1870,joint,2021-02-24
3672,673,joint,2015-08-28
3673,965,entreprise,2023-05-18
3674,337,épargne,2017-12-31
3675,1983,épargne,2020-10-31
3676,2261,entreprise,2019-09-17
3677,1136,joint,2022-10-08
3678,3184,entreprise,2020-01-20
3679,2500,épargne,2017-04-10
3680,1945,courant,2023-03-29
3681,753,joint,2017-04-09
3682,3135,joint,2019-12-05
3683,704,courant,2018-08-12
3684,1447,entreprise,2022-12-29
3685,2757,épargne,2024-04-12
3686,1279,entreprise,2018-01-28
3687,1043,entreprise,2020-02-07
3688,1936,épargne,2021-10-22
3689,2659,joint,2021-06-05
3690,2380,entreprise,2023-11-07
3691,851,entreprise,2023-01-12
3692,28,courant,2015-07-27
3693,3085,épargne,2015-10-09
3694,2425,épargne,2017-03-12
3695,1451,épargne,2020-02-10
3696,717,entreprise,2021-09-10
3697,923,épargne,2015-11-04
3698,2188,joint,2021-08-22
3699,2381,épargne,2015-10-10
3700,922,courant,2017-09-09
3701,2147,courant,2023-03-21
3702,2607,joint,2021-06-29
3703,3131,joint,2024-04-05
3704,3169,épargne,2016-05-15
3705,2181,courant,2022-07-21
3706,2817,joint,2024-06-24
3707,2206,joint,2016-10-24
3708,2042,entreprise,2022-12-16
3709,3022,joint,2022-12-30
3710,593,joint,2021-03-20
3711,3049,joint,2015-10-14
3712,530,joint,2023-05-05
3713,474,joint,2020-09-26
3714,1210,entreprise,2021-01-30
3715,2793,entreprise,2017-07-07
3716,1420,entreprise,2019-05-13
3717,3040,entreprise,2023-10-22
3718,192,épargne,2020-11-25
3719,1789,courant,2018-02-03
3720,34,épargne,2023-10-02
3721,1727,joint,2017-09-12
3722,248,joint,2024-04-01
3723,1328,courant,2021-10-06
3724,1546,courant,2023-07-01
3725,1707,joint,2023-02-19
3726,1053,entreprise,2016-03-02
3727,2872,épargne,2020-05-09
3728,972,épargne,2022-08-15
3729,1514,joint,2018-08-27
3730,1181,entreprise,2020-04-04
3731,768,joint,2023-05-03
3732,1443,courant,2023-06-21
3733,2197,épargne,2024-05-31
3734,419,épargne,2023-09-21
3735,542,épargne,2016-12-02
3736,2925,joint,2018-04-13
3737,145,épargne,2023-09-21
3738,1732,épargne,2019-06-04
3739,742,épargne,2024-07-04
3740,2904,courant,2021-03-22
3741,1352,joint,2019-02-04
3742,1245,courant,2021-06-19
3743,860,entreprise,2019-10-17
3744,804,courant,2023-01-11
3745,2656,courant,2015-09-10
3746,1536,courant,2019-04-26
3747,3115,joint,2022-08-13
3748,117,joint,2022-04-10
3749,1586,entreprise,2018-02-24
3750,1342,entreprise,2020-05-18
3751,2027,entreprise,2024-12-26
3752,792,épargne,2020-04-26
3753,445,courant,2023-12-21
3754,3215,courant,2017-04-11
3755,2065,épargne,2017-12-31
3756,690,entreprise,2020-06-06
3757,2205,joint,2021-10-30
3758,1787,épargne,2023-07-22
3759,1698,entreprise,2025-01-23
3760,2750,joint,2020-09-28
3761,2660,entreprise,2022-01-24
3762,2872,épargne,2021-07-02
3763,3222,joint,2023-05-06
3764,1201,courant,2017-09-21
3765,1642,épargne,2021-06-28
3766,999,joint,2023-05-22
3767,2353,entreprise,2019-12-13
3768,1036,épargne,2022-06-05
3769,2945,courant,2021-08-28
3770,2469,courant,2025-04-11
3771,1082,courant,2016-12-04
3772,820,joint,2024-04-22
3773,3241,joint,2024-05-07
3774,1378,courant,2025-01-30
3775,629,joint,2018-10-13
3776,2834,épargne,2017-07-28
3777,975,joint,2024-08-19
3778,703,courant,2023-01-24
3779,266,épargne,2018-07-31
3780,1316,joint,2021-03-01
3781,2915,courant,2020-09-14
3782,183,joint,2020-07-15
3783,1966,entreprise,2022-11-16
3784,2457,courant,2016-06-26
3785,1391,joint,2023-09-02
3786,2335,courant,2022-02-10
3787,1262,épargne,2018-07-17
3788,963,épargne,2023-11-14
3789,215,joint,2021-01-24
3790,2615,joint,2022-08-29
3791,2013,entreprise,2021-12-31
3792,1728,joint,2019-02-11
3793,87,courant,2020-03-08
3794,424,courant,2021-02-08
3795,2840,joint,2017-04-14
3796,1887,joint,2017-02-16
3797,1121,entreprise,2023-07-29
3798,1430,courant,2015-10-31
3799,1725,épargne,2015-11-09
3800,202,entreprise,2020-09-02
3801,2361,entreprise,2016-01-16
3802,2846,courant,2020-12-13
3803,1336,épargne,2017-08-11
3804,3057,entreprise,2025-05-07
3805,2692,entreprise,2025-04-16
3806,451,courant,2018-07-25
3807,2557,courant,2025-03-21
3808,1779,joint,2023-03-03
3809,2733,entreprise,2020-09-10
3810,1110,courant,2015-09-05
3811,2402,courant,2020-09-21
3812,2690,épargne,2023-09-15
3813,1954,entreprise,2022-10-14
3814,3086,entreprise,2016-07-14
3815,2280,joint,2022-01-04
3816,1038,entreprise,2017-09-21
3817,1697,entreprise,2021-02-18
3818,2303,joint,2018-06-10
3819,1434,courant,2018-07-19
3820,2171,entreprise,2019-04-25
3821,536,entreprise,2025-02-05
3822,3045,entreprise,2018-09-15
3823,2473,courant,2017-10-31
3824,1773,épargne,2023-03-04
3825,538,courant,2016-12-07
3826,40,entreprise,2022-07-08
3827,3018,courant,2021-04-10
3828,2805,entreprise,2021-06-22
3829,720,joint,2019-12-26
3830,1819,épargne,2021-04-14
3831,714,courant,2020-02-22
3832,2258,entreprise,2016-12-05
3833,1194,courant,2022-04-14
3834,3014,épargne,2021-02-07
3835,695,épargne,2020-04-02
3836,536,joint,2016-10-04
3837,2861,entreprise,2022-05-01
3838,3106,épargne,2019-01-12
3839,468,joint,2024-08-30
3840,951,joint,2020-07-24
3841,1900,épargne,2022-09-20
3842,1773,joint,2021-11-15
3843,2615,courant,2020-02-13
3844,10,joint,2016-04-27
3845,2774,épargne,2021-08-08
3846,1390,courant,2015-10-03
3847,1482,courant,2023-04-18
3848,1196,épargne,2025-06-16
3849,674,entreprise,2018-02-21
3850,599,entreprise,2019-10-07
3851,1506,entreprise,2021-08-06
3852,2902,joint,2017-09-23
3853,289,entreprise,2018-09-18
3854,1706,entreprise,2024-02-16
3855,509,épargne,2022-12-27
3856,978,joint,2019-09-24
3857,2411,entreprise,2016-05-19
3858,3227,entreprise,2018-01-14
3859,1643,courant,2018-06-29
3860,1532,entreprise,2025-03-14
3861,1861,joint,2017-05-22
3862,2051,épargne,2015-07-03
3863,2607,épargne,2015-10-05
3864,506,entreprise,2021-10-01
3865,2024,courant,2019-10-23
3866,281,épargne,2023-02-12
3867,299,joint,2025-04-23
3868,1375,joint,2015-07-23
3869,2484,courant,2021-09-25
3870,1090,entreprise,2022-10-07
3871,858,joint,2020-12-15
3872,1821,épargne,2018-06-28
3873,3245,épargne,2022-08-05
3874,2029,courant,2022-04-21
3875,1199,joint,2024-07-24
3876,2354,entreprise,2023-07-01
3877,122,entreprise,2017-08-25
3878,2863,courant,2019-02-08
3879,2733,joint,2017-01-19
3880,1370,épargne,2019-04-06
3881,311,joint,2025-01-07
3882,1238,entreprise,2018-09-05
3883,1798,épargne,2022-03-11
3884,159,joint,2024-02-18
3885,3041,courant,2018-10-21
3886,2188,épargne,2023-01-05
3887,2041,épargne,2017-11-10
3888,739,joint,2019-08-31
3889,2553,courant,2019-11-08
3890,1986,épargne,2024-08-08
3891,1348,courant,2021-07-13
3892,3015,entreprise,2021-10-14
3893,1380,entreprise,2017-08-07
3894,1960,entreprise,2021-12-06
3895,1784,joint,2021-01-27
3896,762,entreprise,2017-02-20
3897,646,joint,2020-10-19
3898,2257,épargne,2020-08-13
3899,2250,épargne,2016-02-21
3900,2751,épargne,2017-02-20
3901,2271,courant,2023-01-17
3902,3022,épargne,2025-01-04
3903,441,joint,2018-10-02
3904,1148,épargne,2019-05-14
3905,1893,entreprise,2018-03-16
3906,2595,joint,2016-04-20
3907,1202,joint,2020-05-20
3908,191,entreprise,2016-03-29
3909,1677,joint,2023-08-14
3910,476,entreprise,2024-02-15
3911,1443,entreprise,2016-05-12
3912,964,courant,2024-01-14
3913,2423,entreprise,2020-12-06
3914,2744,joint,2017-11-01
3915,2344,épargne,2020-06-03
3916,181,épargne,2022-05-19
3917,2221,joint,2018-09-12
3918,140,épargne,2020-08-13
3919,1792,courant,2017-04-25
3920,866,épargne,2016-11-12
3921,3081,joint,2024-08-28
3922,2501,épargne,2017-06-10
3923,1599,entreprise,2016-02-18
3924,2089,entreprise,2020-10-02
3925,2568,entreprise,2024-12-16
3926,311,courant,2016-09-27
3927,1337,joint,2023-02-28
3928,1576,courant,2022-08-17
3929,2708,joint,2024-12-26
3930,2965,entreprise,2018-06-19
3931,1852,épargne,2023-02-25
3932,148,courant,2018-10-27
3933,1624,courant,2022-09-15
3934,1548,épargne,2018-02-04
3935,742,entreprise,2024-01-09
3936,3119,entreprise,2020-10-19
3937,525,entreprise,2025-04-11
3938,388,courant,2020-07-01
3939,1490,joint,2022-09-14
3940,1973,entreprise,2018-10-26
3941,1829,épargne,2016-12-04
3942,21,joint,2025-04-29
3943,894,épargne,2018-08-11
3944,949,épargne,2023-12-28
3945,2653,épargne,2018-01-25
3946,276,épargne,2024-09-28
3947,548,épargne,2022-09-10
3948,29,entreprise,2023-07-25
3949,1527,épargne,2024-05-14
3950,1471,courant,2015-07-24
3951,1995,épargne,2020-03-23
3952,2697,épargne,2020-11-07
3953,2618,joint,2024-03-19
3954,2932,épargne,2024-06-15
3955,899,joint,2022-01-11
3956,1795,joint,2023-05-25
3957,1939,joint,2019-08-26
3958,958,épargne,2017-04-09
3959,1023,entreprise,2019-02-22
3960,2727,entreprise,2016-07-24
3961,2059,courant,2023-12-13
3962,896,entreprise,2017-05-29
3963,68,épargne,2019-07-19
3964,1162,entreprise,2017-06-15
3965,1501,épargne,2024-01-10
3966,1000,entreprise,2023-05-08
3967,1039,joint,2021-12-18
3968,2681,épargne,2022-05-06
3969,993,courant,2017-02-07
3970,1765,entreprise,2020-05-22
3971,1290,épargne,2018-06-12
3972,3119,entreprise,2016-01-07
3973,2684,courant,2021-04-07
3974,1417,épargne,2017-12-16
3975,3239,épargne,2022-09-30
3976,1620,entreprise,2022-12-25
3977,532,courant,2017-11-04
3978,1525,joint,2022-10-04
3979,950,entreprise,2019-09-19
3980,732,joint,2015-08-13
3981,1556,épargne,2023-03-06
3982,1799,entreprise,2017-06-11
3983,555,courant,2024-09-20
3984,831,courant,2023-08-22
3985,1004,joint,2016-03-31
3986,118,épargne,2020-02-18
3987,762,joint,2017-09-22
3988,2303,entreprise,2023-06-10
3989,2302,épargne,2021-03-27
3990,2980,courant,2025-06-30
3991,369,épargne,2021-11-29
3992,1493,courant,2020-06-09
3993,945,joint,2018-01-11
3994,1247,entreprise,2015-07-06
3995,1839,épargne,2019-12-29
3996,1657,entreprise,2016-07-12
3997,1689,courant,2019-12-03
3998,2391,courant,2022-10-11
3999,2381,entreprise,2017-05-21
4000,2392,joint,2021-04-08
